restaurant_id,names,restaurant_type,address,num_of_reviews,rating,zip_code,lati,longi
2VQDEQuK3xLFNktPBIpmuQ,New Aroma Chinese Restaurant,chinese,465 W 125th St,29,3.5,10027,40.81321716,-73.95570374
ECKMWJwm_sihRQIP1ydeOA,New Golden Chopstick Chinese Restaurant,chinese,77 Pearl St,38,3,10004,40.70431854,-74.01065703
RQic4NVDNhCwJRCK-Rgp0w,Halal Kitchen,chinese,7112 Grand Ave,50,3,11378,40.727802,-73.891651
-48FPDLFS26aSx4IYk05JA,Hibachi Grill & Supreme Buffet,chinese,8101 Tonnelle Ave,53,3,7047,40.80829748,-74.01820733
vtbHjOCA-vdCUwq2oj5l7Q,King's Wok,chinese,418 Baldwin Ave,22,4,7306,40.7350004,-74.05297308
QLm3G-DUdvL_eu_y2ZXjAA,Jakumsung,chinese,448 Broad Ave,31,4,7650,40.85113,-73.99526
Ms6jgxyr0uW_aPbJoz_1Yw,New China 3,chinese,5814 Roosevelt Ave,46,3,11377,40.745144,-73.906067
7FeUdDizBscZueMDaKdjGQ,Ellie's Chinese Restaurant,chinese,1570 2nd Ave,11,3.5,10028,40.77493,-73.95366
BbzVXf9Kso5Lam2OzUeE6g,Cho-Sen Garden,chinese,64-43 108th St,102,3.5,11375,40.7321222,-73.8490004
4-hz17jhnNBsmOaev2Rr8A,Xinjiang BBQ Cart #2,chinese,39th Ave & Main Street,24,4.5,11354,40.76016283,-73.83021496
7yi9uA-LmrGpG6OOuK2byg,Hong Kong Chinese Restaurant,chinese,6297 Forest Ave,27,4,11385,40.710983,-73.904869
SQT1chaH2EmwYgNvvodGLQ,Ocean Bay Seafood Restaurant,chinese,83-02 Queens Blvd,41,3.5,11373,40.736896,-73.880196
F4lLNqPJULJbiIm5CeoE9g,Sagar Chinese - Jamaica,chinese,87-47 Homelawn St,167,3,11432,40.7113002,-73.7928273
RjIb4LqgVWJtstxdaSVAGQ,Jade Garden,chinese,927 Main St,63,4,7503,40.895875,-74.1605958
_O3q6PSXNoPapUar-RVXPw,Grace Chinese Food II,chinese,136 Graham Ave,18,3.5,11206,40.70615,-73.94286
uj4SLFi04cLsdfiMo8tAQA,Grand Dumpling,chinese,7402 Grand Ave,10,4.5,11378,40.73001981,-73.88789202
m4Q7Te--vJwBPi6j1_1mfg,XIN,chinese,8320 3rd Ave,98,3.5,11209,40.62518,-74.03067
zLKnugqoFX0BRQKJJsdnbg,Ting Fai Cuisine,chinese,1962 86th St,106,3.5,11214,40.604761,-73.999101
lh5sd985Q1bDxi-xRWBzjw,Golden Bay Restaurant,chinese,2144 86th St,96,3.5,11214,40.60250197,-73.9951656
fLq5j4fkFmPD6I2tt6dSWQ,100% Mr. Lin,chinese,445 Albee Square W,27,4,11201,40.69085,-73.98329
0CXOlOPhQSSg3lSs27GOTA,Joyo Asian,chinese,79-17 Myrtle Ave,24,4.5,11385,40.70302,-73.87014
B7dR05bIWJ6qgUYk5jvzYQ,Yi Zhang Fishball,chinese,9 Eldridge St,9,4,10002,40.7154261,-73.9931977
Z8RxizJe3LMq3Vp_jqpLzQ,Dumpling Chinese,chinese,202 Blvd,87,3.5,7604,40.86143,-74.07832
u6Yrkowq8k5zBpClvjX2FA,Happy Garden Chinese Restaurant,chinese,7211 3rd Ave,50,4,11209,40.63314,-74.02678
VAM-fJsNpEvA85OFUbWBKg,Chow Chinese Take Out,chinese,205-03 35th Ave,81,3.5,11358,40.76687943,-73.78247917
3_pn5nxp9NuGv7tJ61Mslw,Dhaka Garden,chinese,7223 37th Ave,51,3,11372,40.749065,-73.892934
NMX7QiEh1-ZhAY52t9-Iow,King's Kitchen,chinese,2051 86th St,203,3,11214,40.60400205,-73.99698917
SGpqzs1ZtOqGPVTfedrf8w,Simon's BBQ,chinese,4823 8th Ave 1R,32,4,11220,40.6416092,-74.0027924
hyd08lsVkYzCfbbCuzla5Q,Golden House,chinese,6305 Park Ave,9,4,7093,40.78862,-74.00681
QEljrZBOm7Yt0Pk5HoISkA,Dragon Bay Bakery,chinese,5711 8th Ave,62,4,11220,40.636757,-74.007883
Mc-uTqSARIIvdE8Jn8a5Yw,Amy's Restaurant,chinese,586 W 207th St,114,3.5,10034,40.86701,-73.92097
gtbrE6JE6bXiaACC89ZsJw,Followsoshi 福禄寿喜,chinese,135-24 40th Rd,16,4.5,11354,40.7585,-73.83064
h7WwPbWt4Qgimc6K4oVTxA,Feng's Garden,chinese,11054 Queens Blvd,79,3.5,11375,40.719054,-73.839431
LNqxKIHExmOBk8_83BM6KQ,E Noodle House,chinese,136-20 Roosevelt Ave,61,3.5,11354,40.75948054,-73.82906914
AFidVhcRHCmlk6YxgRlO2Q,Golden Fountain Kitchen,chinese,11616 Metropolitan Ave,118,3.5,11418,40.70726269,-73.83503437
abKf_Uwl1tkA0sAnw6BTfg,MJ USA 東旺飯店,chinese,60-10 Kissena Blvd,91,3.5,11355,40.7397295,-73.8151429
Wezt_3dALzHmfXjHOPG4GQ,Empire,chinese,1902 Adam Clayton Powell Jr Blvd,30,3,10039,40.80286883,-73.95309545
xNge6PZM4ACi74NSDeQcxw,Hot Pot 828,chinese,828 64th St,121,3,11220,40.632588,-74.011293
PRd1P_8glLwB5cNO-hFEcw,China Wok,chinese,454-A Lenox Ave,16,4,10037,40.81249975,-73.94189022
CBx1mz3jxBEoJOVaHSi0GA,T&T Restaurant,chinese,46-11A Kissena Blvd,37,4,11355,40.76423645,-73.82958984
gKjp0KHyrU1AFPOnkuo_Fw,Spicy Palace 马路边边,chinese,3717 Prince St,103,3,11354,40.76041,-73.83262
ikVDSp8YhAYuy0Lua1hpDA,Great Wall,chinese,2234 1st Ave,15,4,10029,40.795074,-73.935684
Ya_xP6vMzxGbYlandxxeew,Hop Fa Bakery,chinese,6512 Bay Pkwy,36,4,11204,40.61363,-73.9819
OfVP8lDL1Juk8b8Hlx7fQg,New China Tung,chinese,140 5th Ave,53,3.5,11217,40.678642,-73.97927
tGKNPP4BK97HNPciRig1xg,Fried Dumpling Jie Jie Sheng 老山東鍋貼,chinese,40-04 Union St,65,3.5,11355,40.7602651,-73.8264268
Gh4TyhJSqL_24fplLvVpGw,China Cocina,chinese,103-10 Roosevelt Ave,19,4,11368,40.7494,-73.8624
J2ks4DGmJ286xUI8WzlYeg,First Choice Chinese Kitchen,chinese,3893 Broadway,57,3,10032,40.83778,-73.9425
OSqcNi7EZLAMtuiQjuoiLg,Grand Great Wall Restaurant,chinese,1588 Amsterdam Ave,28,3.5,10031,40.8212837,-73.9506657
xBTqo83cgF4TvCjKFjlwqQ,La Dinastia II,chinese,4059 Broadway,69,3,10032,40.8431911,-73.9393521
gNlPrIFgZHqO4dUdhbfekw,Shi Miao Dao - Flushing,chinese,135-25 40th Rd,60,3.5,11354,40.7588371,-73.8307985
2N96z5wHbk-xz-Egghb2Wg,P.F. Chang's,chinese,390 Hackensack Ave,404,2.5,7601,40.907899,-74.030768
BLYomPDQX5HkNWFJ2Lxfpg,Szechuan Delight Restaurant,chinese,152 7th Ave,120,3,11215,40.67254,-73.97706
6QXp37VraLy8rGIbG2-Tjw,Taste of China Brooklyn,chinese,430 4th Ave,18,4.5,11215,40.67115,-73.98833
_3-d9GcVU7NvQvmUWaRZUQ,Long Spring Garden,chinese,62-05 Roosevelt Ave,29,3.5,11377,40.745848,-73.901984
ATqzYWJLxhNlaXGjmHGNZQ,New Szechuan House,chinese,5008 Skillman Ave,52,2.5,11377,40.7459596,-73.9140785
_Ffho72l_Dr9sJFiHdNmgA,Hong Kong Dim Sum,chinese,777 60th St,37,4,11220,40.63576,-74.00973
EM6z-NkZ-q2KPWNY7aKvNw,Woks Chinese Cuisine,chinese,79-21 37th Ave,21,3.5,11372,40.7496084,-73.8868197
YCBjn0t4bMaQb8Bk7l37ng,Gan Asia,chinese,691 Amsterdam Ave,45,2.5,10025,40.7923393,-73.971405
WtzSBeYkGkHSsCWrHX8-BQ,Kai-Ying,chinese,18-21 College Point Blvd,25,4,11356,40.7825515,-73.845705
vSkCDRWX6VvP4PJHHFgoDw,New King Wok Restaurant,chinese,2025 7th Ave,17,3.5,10027,40.8064728,-73.9498444
d1pRHsBuYCZ4hdk0dyjE-g,Jade Chinese Restaurant,chinese,8159 Lefferts Blvd,47,4,11415,40.7080256,-73.8306941
b7uTP_afs5Gkf66K7yDl-w,Food King,chinese,56 Market St,16,3.5,10002,40.71173,-73.99401
POA4ua0BjwnJgzNWxkHmUA,Wong Wong Noodle Shop,chinese,5410 8th Ave,57,3.5,11220,40.6387558,-74.00653076
syyAutLJqGApw6PuOImDQQ,Kent's Dumpling House,chinese,220 E 14th St,42,2.5,10003,40.73277,-73.98636
cWPdP8_GqEWxZKRiOonfDg,Di Di Restaurant,chinese,2318 Nostrand Ave,41,4,11210,40.62813,-73.94729
UXq4r-p6WbLI5MNeZ69qEA,Sweet Garden,chinese,79-22 Parsons Blvd,47,4,11366,40.7205633,-73.8094051
k21ee73OafH6IwGR-x1iCA,Food Sing 88 Corp,chinese,2 E Broadway,10,4,10038,40.713611,-73.997528
bGSAHKY7_5EldXrZafXRxw,Fortune Chinese Restaurant,chinese,352 Palisade Ave,39,3,7307,40.740608,-74.046127
J_CmfwKnzYbfRHvncl7uVA,Hung Sang,chinese,3404 Bergenline Ave,14,3.5,7087,40.7729837,-74.0285907
ZN2Z_ImFRxueRhNUSoCbWw,Panda Chinese Restaurant,chinese,23 Catherine St,11,4,10038,40.712931,-73.996904
rQe4m0Mz3B4GIFSU1ArJwg,Tianfu Spicy Wok,chinese,136-20 Roosevelt Ave,42,4,11354,40.7593307,-73.8291779
Ckz_1t4nUoFf2Yw-uuK4jQ,Mr Chen,chinese,5905 Myrtle Ave,79,3,11385,40.70068,-73.8999599
PUz8Zbi1KD6HPiBVkGrbnA,Great Wok Chinese Restaurant,chinese,1101 Summit Ave,15,4,7087,40.7606899,-74.04245
1ht9x2hqzpjfk6JaR8r7oA,Lin's Asian Cuisine,chinese,1506 Bronxdale Ave,91,3.5,10462,40.84261818,-73.85385357
zdX9mwhoknXXYL1GCstnow,Lucky Garden,chinese,305L Wyckoff Ave,13,4.5,11237,40.7003,-73.91221
wVZmnDlPDdVHI01_XLfBXQ,Beijing Hot Pot,chinese,12 Sylvan St,61,3.5,7070,40.827236,-74.1036817
Iclgb48aGzcuJTNbqUN4pQ,East Broadway Restaurant,chinese,94 E Broadway,16,3.5,10002,40.71397,-73.99358
-nPeW0rcWT9I3JBzo1_eWw,Chopsticks Chinese Restaurant,chinese,4904 Bergenline Ave,25,3,7087,40.78234,-74.02089
2MxGdAiDLXG4cz0ZMH1CiA,Oriental Plaza Chinese & Japanese Restaurant,chinese,1845 Richmond Ave,139,3.5,10314,40.603032,-74.162377
gvOe1TLb8hZgx0naC9LYpw,Sei Less,chinese,156 W 38th St,11,3.5,10018,40.75314,-73.98814
yuXmo3XGH_G-wY7g3gpeAg,Wing Hua,chinese,508 Court St,47,3.5,11231,40.676475,-73.999031
WksAfMC0fATGCxfPvFNU2Q,Old Captain Dumpling,chinese,135-23 40th Rd,20,4.5,11354,40.75881,-73.830853
4PG9npz7q_LP2H5LfDjWig,Number One Garden Chinese,chinese,221 Prospect Park W,61,3.5,11215,40.660046,-73.980313
TKfUaqizEuC1Qacr3MgmdA,New Yummy Restaurant,chinese,133 48th St,21,3,7087,40.77942,-74.0175299
MnjB_RIJG0sDTk7dGggA4w,New China,chinese,1135 Myrtle Ave,14,4,11206,40.69701,-73.93612
6Rw91YkOUCzkhvdThDUjFg,Good Day Seafood Restaurant,chinese,6202 18th Ave,97,3,11204,40.6208992,-73.9887466
N4KANHCIuDe4-FrRyEch7A,Hainan,chinese,41-25 162nd St,35,4,11358,40.760578,-73.8037666
vWEdeCMkv93KzVzjKqdvBw,New Sing Sheng Kitchen,chinese,89-05-07 37th Ave,25,3.5,11372,40.74896,-73.89175
NjdyHMwUzu47UkjkI6XOlw,Heat Noodle,chinese,135-21 40th Rd,18,4.5,11354,40.75868,-73.83093
1M1oELA_zTdQidAfvtKQdg,Tian Jin Dumpling House 天津包子,chinese,41-41 Kissena Blvd,19,4.5,11101,40.75792,-73.828187
X5HmML-G--nt4lc5VQC2uQ,New Asia,chinese,666 Amsterdam Ave,49,2,10025,40.79181924,-73.97206508
ejqtqBrnrvnL0zipIq801Q,Chinatown Kitchen,chinese,257 Degraw Ave,57,4,7666,40.875675,-74.02122
LDF8GBzAPJ4bnJVo4Bf3xw,Empire Chinese Restaurant,chinese,351 E 62nd St,4,4,10065,40.76188,-73.96122
DyID-Uolm12IgHDCdrtLdw,46 Mott Rookies,chinese,42C Mott St,7,4.5,10013,40.71521,-73.99861
9ieA0TyApI94wEqqW_r93w,Aaron's Chinese and Thai,chinese,338 9th Ave,58,2,10001,40.750379,-73.998141
cZ42z2_urryidlWp1pjT0w,New Kissena,chinese,44-29 Kissena Blvd,47,4,11355,40.7534522,-73.8220494
_3umpHBjwyLSFFD6lKxsDg,Zheng Zhou Lamb Noodle Soup,chinese,136-17 41st Ave,18,4.5,11355,40.758871,-73.828927
sYK7jLKyfJJhf9fqC77hLA,Tian Fu Lou,chinese,7 W 45th St,23,2,10036,40.755909,-73.980064
77zkzHD6Kavy1vT-sPXxJA,Hang Shing Kitchen,chinese,104-09 Metropolitan Ave,33,4,11375,40.71020741,-73.84859974
aNuday09TjdGiTixOPm2NA,YunShang Rice Noodle House,chinese,752 61st St,41,4,11220,40.635291,-74.011219
OWALknbRruLyO8KFPATf_Q,New Jin Shing,chinese,1794 Broadway,38,3.5,11207,40.682073,-73.909389
XbQNANeO1E4-yanLZHgCmw,Beijing Chinese,chinese,223 E 14th St,21,3,10003,40.733059,-73.9861382
s1er-RauI-xaGWneqhS6fQ,New Tung Hing Chinese Kitchen,chinese,693 Kennedy Blvd,37,4,7002,40.66944,-74.12052
Ctl89LOC7HgewvuqSPwQxA,Maxim,chinese,6812 Roosevelt Ave,31,3,11377,40.7461429,-73.8969407
nrsWSUJdNtOhV2UzPi-oOQ,La Preciosa China Restaurant,chinese,163 E 116th St,29,3,10029,40.79859543,-73.94080353
majyHtjuTaFZKYpMNCLe_Q,Golden House Restaurant,chinese,334 Union Ave,29,4.5,7070,40.83666,-74.11401
Tk605KjXVTnXpGkOSuVBaQ,Asian Garden,chinese,84-17 Jamaica Ave,27,4,11421,40.69258633,-73.86031017
R1eZIyH8dOECfqUGGcANdQ,Red Star Restaurant,chinese,112 E 116th St,20,3.5,10029,40.79876328,-73.94267273
CWsBm4irYkSlUbHdPW_ivg,88 Rice Shop,chinese,366 River St.,39,4,7601,40.88975,-74.03844
k34VgKhpuIRPEr8vKSMwjA,Chung Chun Kitchen,chinese,338 Myrtle Ave,28,3.5,11205,40.69314,-73.973
O2jCWIOWb-IhyZGZLTNNoA,Peking Kitchen II,chinese,2162 8th Ave,18,3.5,10026,40.80479,-73.954735
Sxpy4HvdiqTQt5BcplUAHg,Hibachi Master,chinese,8512 5th Ave,75,3.5,11209,40.62187928,-74.02591797
N_lF4aVGdJbHkDcOIqEpBA,Savoy 4 Bakery,chinese,4501 4th Ave,39,4,11220,40.64899,-74.00944
aeFTs1CHzGiJzMOMGwN7RQ,Sam Lee Kitchen,chinese,2108 36th Ave,38,2,11106,40.7596809,-73.9367017
_BL1-CT06HGkiA3jcucu2Q,Panda Express,chinese,2852 Broadway,53,2.5,10025,40.80459,-73.96607
NJGtDl4jqIaRz0qEnfUOOQ,Beijing House,chinese,553 Wilson Ave,50,3.5,11207,40.691618,-73.909248
KvZCCFD8RTyeNe7L4_mLog,Feng Shui,chinese,109 E 42nd St,38,1.5,10017,40.75204,-73.97632
Gvg0ZLMsyZkLWHhT6uJs7w,Green Leaf,chinese,72-60 Metropolitan Ave,45,3.5,11379,40.71244,-73.87957
uzqDuM_7lVDnbkr0dAoM1A,Green Shell Chinese & Italian Restaurant,chinese,6320 Bergenline Ave,17,3.5,7093,40.7921362,-74.0136587
5in1sFUx8blmzxsQWSJeMg,Rico Rico Restaurant,chinese,7708 Bergenline Ave,25,3,7047,40.8004345,-74.00754601
V9Y5z0NHBDNStB-BX6GUuw,Choi Fook Restaurant,chinese,2050 86th St,53,3.5,11214,40.603663,-73.997271
_0MvItPbaQ3A-pP3GWHI1Q,Great China,chinese,1461 Amsterdam Ave,5,5,10027,40.81696,-73.95344
SSvIOFoNkq3ARqWo5PbYwg,Steak & Hoagies,chinese,1657 Madison Ave,20,3,10029,40.796352,-73.947189
3cjw6qOQe5Qf_l_SciOfcQ,Yummy 88,chinese,130 Wilson Ave,29,3.5,11237,40.7006652,-73.926149
xt4sa64WOrpJvZBDPNPNYg,Jacob's Pickles,tradamerican,509 Amsterdam Ave,4695,4,10024,40.78665044,-73.97552848
hk3ohp_A4L4UgWTexDxf_Q,Gallaghers Steakhouse,tradamerican,228 W 52nd St,1362,4,10019,40.762876,-73.983837
veku2cg2qaV-7MxwhOMBmg,Judge Roy Bean Public House,tradamerican,38 W 56th St,782,4.5,10019,40.76291581,-73.97612481
XxLGYdB0s8IkZ9QZtGKBZA,Burger Joint,tradamerican,119 W 56th St,2313,3.5,10019,40.7641647,-73.97857445
vbvtWBbO3Q-Q15w7aHxgVg,Max Brenner - New York,tradamerican,841 Broadway,4791,3.5,10003,40.73426706,-73.99105492
JCrKKepUUkRIIPD2UD1i0g,Alice's Tea Cup Chapter II,tradamerican,156 E 64th St,1457,4,10065,40.76518,-73.96576
unWoFZeSWa0DK1YMekO_Uw,Trademark Bar + Kitchen,tradamerican,38 W 36th St,663,4.5,10018,40.75032339,-73.98555663
3Ic4C60oSH1cV2jknUXSjQ,The Flatiron Room,tradamerican,37 W 26th St,846,4.5,10010,40.74452,-73.99049
W0k5HHTa7IJsR51Nf7fOmA,Times Square Diner,tradamerican,807 8th Ave,1007,4,10019,40.76140369,-73.98696853
NwrqmFGO-utVOG-eeDDuXg,Penelope,tradamerican,159 Lexington Ave,2251,3.5,10016,40.74371,-73.98152
LA7riLKSg-aBLgTY4fT8GQ,Sarabeths - Central Park,tradamerican,40 Central Park S Located In West 59th St,1909,3.5,10019,40.765158,-73.975724
54SrQVVhGcvfuIkFabQ8KQ,P.J. Clarke's,tradamerican,915 Third Ave,939,3.5,10022,40.7589148,-73.9680336
L3L6xDdrS8c67BLZROg79A,Smith & Wollensky,tradamerican,797 3rd Ave,1538,3.5,10022,40.75526,-73.97094725
U0deo-JRQmHrru0uSf6QWA,Virgil's Real BBQ - New York,tradamerican,152 W 44th St,1649,3.5,10036,40.75685,-73.9851
210LxcDl5dXlYOMlIUmEFQ,Lips - New York,tradamerican,227 E 56th St,711,4,10022,40.75923,-73.96691
LHxZgTddXIp_S1sL3nNG9w,Park Avenue Tavern,tradamerican,99 Park Ave,851,4,10016,40.75031,-73.9783999
wrvIZaT5rTmk0YpIvQbvHw,Murray's Cheese Bar,tradamerican,28-30 Jackson Ave,825,4,11101,40.7483999,-73.9380657
QpkKEFHK5dz8XT-osEXgJw,The Grey Dog,tradamerican,242 W 16th St,1176,4,10011,40.740624,-74.000648
pSq53dIANeyXjPDEDglkUA,Loeb Boathouse Central Park,tradamerican,E 72 St 5th Ave,1344,3.5,10128,40.775333,-73.968735
EaAAP-gDALDL7GxcseMjBQ,The Polo Bar,tradamerican,1 E 55th St,435,4,10022,40.76157,-73.9744
kaSd6qzlsxn__ILDtGf3iA,Alice's Tea Cup,tradamerican,102 W 73rd St,1175,4,10023,40.77802,-73.9787
77EedCTJY1biWIYSzAulCQ,J.G. Melon,tradamerican,1291 3rd Ave,1388,3.5,10021,40.77105,-73.95931
u-MUL83NUy2gsbV80WZnAA,The Marshal,tradamerican,628 10th Ave,776,4,10036,40.76122,-73.99396
3idAtiEXe_XfTcPoZC_DcQ,Westville East,tradamerican,173 Ave A,1078,4,10009,40.72847,-73.98213
bRPq-Nmct5bOuOtsu8fC7Q,S'MAC,tradamerican,197 1st Ave,2264,3.5,10003,40.730212,-73.983724
REDWyPG0UJc5u8iU8mP6Hw,Rocco Steakhouse,tradamerican,72 Madison Ave,388,4.5,10016,40.7438607,-73.9861214
-4PCSqieO2rJ4-htOh8v0w,Lexington Brass,tradamerican,517 Lexington Ave,852,3.5,10017,40.75526349,-73.97296998
w4cFJhUpjGXqqWBd3BbY4w,Freemans,tradamerican,Freeman Alley,2128,4,10002,40.721988,-73.992466
txSykTj5nbwmpiVNoK_Dyg,Blue Ribbon Brasserie - SoHo,tradamerican,97 Sullivan St,957,4.5,10012,40.725456,-74.003027
AT12PEBFRWFox6l2tr7w4w,Junior's Restaurant & Bakery - 49th St.,tradamerican,1626 Broadway,757,3.5,10019,40.76095,-73.9841299
VCqNjupCWZ5INzOcyBMJSg,The Grey Dog - Union Square,tradamerican,90 University Pl,1106,4,10003,40.733828,-73.993052
VgIiCZoUnujSMZATByk77Q,The Meatball Shop - Hell's Kitchen,tradamerican,798 9th Ave,431,4,10019,40.76518049,-73.98748667
ddKmJRZ3D1iS-gbZq03OWQ,Friedmans,tradamerican,228 W 47th St,608,4,10036,40.7596828,-73.98635287
j8cKSxr6aQ8qTx23FLyyiA,The Wayland,tradamerican,700 E 9th St,509,4.5,10009,40.7251,-73.9778
PMp7WlHIXQUnej-Ds1jRfw,Blind Tiger Ale House,tradamerican,281 Bleecker St,909,4,10014,40.731926,-74.003223
Duh9gmBVHodHKQaQqsyZcg,Mom's Kitchen & Bar,tradamerican,33-01 31st Ave,876,4,11102,40.76372,-73.92158
8XLhXJcJ2XbQ8dTBY9YyQg,Corner Bistro,tradamerican,331 W 4th St,1561,3.5,10014,40.73804564,-74.0037457
wrFoBJM9SsHIfz2VaqgmSg,Dallas BBQ,tradamerican,241 W 42nd St,1876,3,10036,40.75698359,-73.98881882
2omGjYIPB0N8oNwws6ZdJA,SPIN - New York,tradamerican,48 E 23rd St,564,4,10010,40.74030818,-73.98696728
6n7D4amt9vEruR73tt3S9w,Cafe Fiorello,tradamerican,1900 Broadway,830,3.5,10023,40.77134,-73.9819051
fxGpXRxFUDzlU3Cyszu4uQ,Red Rooster Harlem,tradamerican,310 Lenox Ave,3473,3.5,10027,40.80815,-73.94488
ZyfOt84HvbX4FsqGLOZqCw,Schnipper's,tradamerican,620 8th Ave,1017,3.5,10018,40.75639949,-73.99018164
fL-JDsQ2I_MT7SpwfyHRFg,The Meatball Shop,tradamerican,1462 2nd Ave,730,3.5,10075,40.771569,-73.9559804
NRcffNvufYo2Jul0h24_qw,Bryant Park Grill,tradamerican,25 W 40th St,974,3.5,10018,40.75321209,-73.982957
CAXzWJyV2UzYMAImM_YkWA,The Grill,tradamerican,99 E 52nd St,208,4,10022,40.758323,-73.971892
0y6eQXDw2RDLuBwkY02xGA,Aretsky's Patroon,tradamerican,160 E 46th St,239,4,10017,40.7533599,-73.9732416
Mhu-5t9bi1V0tUgf-LgE3g,Haven Rooftop,tradamerican,132 W 47th St,964,3.5,10036,40.758413,-73.983292
xJm9JJLooQ1Sc7ncM2-JJA,The Meatball Shop - Williamsburg,tradamerican,170 Bedford Ave,1250,4,11249,40.7182749,-73.9576213
cQxtisUT6TgEGSN7gpnTDg,Good Enough to Eat,tradamerican,520 Columbus Ave,1494,3.5,10024,40.7859436,-73.97278596
cSRzfprFfAnT1nAcQMgrDA,Fred's Restaurant,tradamerican,476 Amsterdam Ave,807,4,10024,40.7856233,-73.9767067
8SehQovJOuQDLbtzLLYLyw,RH Rooftop Restaurant New York,tradamerican,9 9th Ave,526,4,10014,40.73985,-74.00639
XP1podH94NfIDYhUkZRTMg,Shake Shack,tradamerican,49 Grand Central Terminal,600,3.5,10017,40.752998,-73.977056
oBcqZs0CAZjsLuMB-mNJ6A,Sticky's Finger Joint,tradamerican,484 3rd Ave,442,4,10016,40.74505373,-73.97885964
Z-hDHjP4Eza6BA4G97tzVA,BLVD Bistro,tradamerican,2149 Frederick Douglass Blvd,1072,4,10026,40.80438,-73.9558
4rWJGwb3rjDoZHA0AECa5A,Melba's Restaurant,tradamerican,300 W 114th St,1373,4,10026,40.80314688,-73.95650692
iq9_CMtUT1SwGcEL8fSDNQ,R Lounge at Two Times Square,tradamerican,"Two Times Square, 714 Seventh Avenue at W. 48th Street",344,4,10036,40.75968371,-73.98459435
8EBOj5bMglNI-jRIQvf6wg,Cheese Grille,tradamerican,188 Allen St,600,4,10002,40.7219115,-73.9886709
GlSWzWVmQsKLGxySYSGRbQ,Smithfield Hall,tradamerican,138 W 25th St,494,4,10001,40.74475326,-73.99349399
EYH4FiA2phvYg73Jjw1KSA,Friend of A Farmer,tradamerican,77 Irving Pl,1316,3.5,10003,40.73695,-73.98677
dNFsMw-z3Vsa5TbJd9Q4Ew,Faces & Names,tradamerican,159 W 54th St,373,4,10019,40.76351,-73.98098
GXh9YpX4v8Wemrq-SPDPhA,e's BAR,tradamerican,511 Amsterdam Ave,364,4,10024,40.78669207,-73.97556536
lUQR6cZlHHKXOksH5xOTqA,Joe Allen,tradamerican,326 W 46th St,405,4,10036,40.76005,-73.98913
FWjl6BrMie6H78OSWJG5Pg,Bareburger - Columbus Circle,tradamerican,313 W 57th St,426,4,10019,40.76726,-73.98346
JNkK9xp-hTWxsLrboPWC3Q,The Perfect Pint,tradamerican,123 W 45th St,401,4,10036,40.75740918,-73.98374088
zLNOCv3hmzPNO8pchYdBpw,Joe Jr. Restaurant,tradamerican,167 3rd Ave,399,4,10003,40.73468,-73.98596
nsAU6F2vmdnphmfIa_RuWg,Mable's Smokehouse & Banquet Hall,tradamerican,44 Berry St,925,4,11249,40.72118902,-73.95700045
Gc7OVEIs4HodL4hw9U3C3w,Copinette,tradamerican,891 1st Ave,185,4,10022,40.75407,-73.96623
WbTOi7MUctB_eilgZ4V7RA,Shake Shack,tradamerican,1333 Broadway,384,4,10018,40.75113,-73.9879
Z2sNzskjS8Ck0plppRBJIg,Ed's Lobster Bar,tradamerican,155 Grand St,1035,4,10013,40.71993073,-73.9990113
hPcNSnzW_oJMAoa7fIWKQw,Jackson Hole Burgers,tradamerican,232 E 64th St,398,3.5,10065,40.763807,-73.962919
qOp4T7UxfL6MgO41dN3Qlg,Whitmans,tradamerican,406 E 9th St,655,4,10009,40.727942,-73.984469
wQFq2ZbUG40H1KfXTjgkBw,Brooklyn Bowl,tradamerican,61 Wythe Ave,1232,3.5,11249,40.72189378,-73.95754885
kortq9GFNGvV4ky_rVf88g,Hibernia Bar,tradamerican,401 W 50th St,172,4.5,10019,40.76365,-73.9890999
D2qV8sDdHEFlHbVz7VSHRQ,Black Tap - Soho,tradamerican,529 Broome St,1272,3.5,10013,40.723794,-74.004193
Vs-3byrsBYwd_Cnfl0CyFw,Bubby's Tribeca,tradamerican,120 Hudson St,1581,3.5,10013,40.7198118,-74.0083092
oVsMJbQ8rpiq6H-8rtasDQ,Brooklyn Diner,tradamerican,212 W 57th St,905,3,10019,40.76564024,-73.9807266
vJpfMVBybyEF8p_qXWs0ug,Sarabeth's West,tradamerican,423 Amsterdam Ave,973,3.5,10024,40.78388,-73.97743
YsDmYRzJo3kiwZvIe1r0Fg,Playa Betty’s,tradamerican,320 Amsterdam Ave,851,3.5,10023,40.78075,-73.98032
fEig4z0y_qCMRLvW7HRuqA,Harding's,tradamerican,32 E 21st St,381,4,10010,40.7393229,-73.9887163
PKE5qKY7FXOoZt2NiWtbig,Sticky's Finger Joint,tradamerican,598 9th Ave,331,4,10036,40.75881562,-73.99199219
NavBPhyeykbve1uVSOrDPg,The Red Flame,tradamerican,67 W 44th St,591,3.5,10036,40.75608772,-73.98269815
bkIMbvXOcztDVz8bpyhMzQ,The Dead Poet,tradamerican,450 Amsterdam Ave,450,4,10024,40.78499,-73.97735
Ur9wsKwGEDG2nT8t3jv8Ag,The Gem Saloon,tradamerican,375 3rd Ave,234,4,10016,40.74138,-73.98107
